date,open,high,low,close,volume,average,barCount,bb_bbm,bb_bbh,bb_bbl,VWAP,RSI,STsupp,STres,LTsupp,LTres,GLD,UVXY,SQQQ
2021-05-14,413.21,417.49,413.18,416.58,564352.56,415.883,300559,415.8765,423.068,408.685,300.9309,54.8132,414.7,417.91,414.7,417.91,172.69,42.5,59.65
2021-05-17,415.39,416.39,413.36,415.52,495160.56,414.8115,296162,415.892,423.079,408.705,301.0498,53.4923,414.7,417.91,414.7,417.91,174.7,44.7,60.7
2021-05-18,415.8,416.06,411.77,411.94,447472.96,414.4865,264498,415.8805,423.092,408.669,301.1537,49.1817,410.64,414.7,410.64,414.7,175.04,45.5,61.9
2021-05-19,406.92,411.05,405.33,410.86,804711.7,408.1385,494026,415.62,423.1544,408.0856,301.3383,47.9269,410.64,414.7,410.64,414.7,175.16,48.9,61.7
2021-05-20,411.79,416.63,411.67,415.28,577207.02,414.7865,332166,415.7705,423.1499,408.3911,301.4756,53.1904,414.7,417.91,414.7,417.91,175.96,44.9,58.1
2021-05-21,416.86,418.2,414.45,414.94,507077.19,416.1265,312720,415.6805,423.0543,408.3067,301.5955,52.7487,414.7,417.91,414.7,417.91,176.04,43.8,59.05
2021-05-24,417.37,420.32,417.08,419.17,377865.87,419.2275,208348,415.7585,423.2445,408.2725,301.6881,57.4794,418.25,420.76,418.25,420.76,176.35,40.9,56.05
2021-05-25,420.33,420.71,417.62,418.24,410568.73,418.852,250575,415.7945,423.3208,408.2682,301.7878,56.1484,417.91,418.25,417.91,418.25,177.95,40.9,55.8
2021-05-26,418.87,419.61,417.76,419.07,331153.48,418.855,195403,415.878,423.51,408.246,301.8686,57.1031,418.25,420.76,418.25,420.76,177.64,38.12,55.25
2021-05-27,420.17,420.72,419.12,419.29,425699.75,419.8485,258290,415.8395,423.3941,408.2849,301.9725,57.368,418.25,420.76,418.25,420.76,177.71,35.27,55.9
2021-05-28,420.98,421.25,419.79,420.04,379051.56,420.582,220657,415.9765,423.7289,408.2241,302.0654,58.3133,418.25,420.76,418.25,420.76,178.38,36.16,55.35
2021-06-01,422.58,422.72,419.2,419.67,379961.08,420.3095,231770,416.05,423.9124,408.1876,302.1582,57.6344,418.25,420.76,418.25,420.76,177.9,37.21,55.9
2021-06-02,420.37,421.23,419.29,420.33,321438.3,420.22,193808,416.2855,424.3615,408.2095,302.237,58.5611,418.25,420.76,418.25,420.76,178.77,35.98,55.6
2021-06-03,417.87,419.99,416.28,418.77,433192.36,418.6605,256439,416.4365,424.5795,408.2935,302.3416,55.4722,418.25,420.76,418.25,420.76,175.27,36.84,57.35
2021-06-04,420.75,422.92,420.68,422.6,343323.58,422.007,200714,416.613,425.1215,408.1045,302.4271,60.9221,421.97,422.72,421.97,422.72,177.16,34.14,54.35
2021-06-07,422.59,422.78,421.19,422.19,322368.68,421.8715,189547,416.6165,425.1341,408.0989,302.507,60.0745,421.97,422.72,421.97,422.72,177.87,33.07,53.9
2021-06-08,423.22,423.25,420.32,422.28,336535.22,422.15,193688,416.8335,425.6894,407.9776,302.5903,60.2053,421.97,422.72,421.97,422.72,177.32,33.68,53.85
2021-06-09,423.17,423.26,421.41,421.65,296036.73,422.4605,168185,417.2055,426.213,408.198,302.6632,58.7533,420.76,421.97,420.76,421.97,176.98,34.57,53.75
2021-06-10,422.96,424.63,421.55,423.61,353459.71,423.4825,202273,418.1155,425.7444,410.4866,302.7515,61.8371,422.82,425.46,422.82,425.46,177.74,31.51,52.05
2021-06-11,424.19,424.42,422.82,424.31,274936.37,423.683,152944,418.817,426.0022,411.6318,302.8204,62.9038,422.82,425.46,422.82,425.46,175.74,30.04,51.65
2021-06-14,424.43,425.29,423.1,425.26,274920.17,423.806,161734,419.251,426.8783,411.6237,302.8899,64.3598,422.82,425.46,422.82,425.46,174.71,30.48,50.2
2021-06-15,425.43,425.46,423.54,424.48,324564.74,424.431,186298,419.699,427.4486,411.9494,302.9712,62.2011,422.82,425.46,422.82,425.46,174.05,31.5,51.15
2021-06-16,424.63,424.87,419.92,422.11,545378.61,422.382,337243,420.2075,427.1461,413.2689,303.105,56.0497,421.97,422.72,421.97,422.72,171.11,31.94,51.75
2021-06-17,421.67,423.02,419.32,421.97,516243.14,421.858,281986,420.763,426.2454,415.2806,303.2312,55.6993,421.97,422.72,421.97,422.72,165.85,31.72,49.75
2021-06-18,417.08,417.83,414.7,414.92,607383.39,416.4965,340877,420.745,426.3011,415.1889,303.3706,41.596,414.7,417.91,414.7,417.91,164.93,35.89,50.9
2021-06-21,416.8,421.06,415.93,420.86,499595.06,419.5745,289529,421.041,425.9178,416.1642,303.4911,52.5074,420.76,421.97,420.76,421.97,166.95,32.46,50.0
2021-06-22,420.85,424.0,420.08,423.11,398339.27,422.2885,226214,421.238,426.1149,416.3611,303.5888,55.8705,422.82,425.46,422.82,425.46,166.25,30.0,48.6
2021-06-23,423.15,424.05,422.51,422.6,327938.78,423.2805,180513,421.456,426.1642,416.7478,303.6688,54.9211,421.97,422.72,421.97,422.72,166.14,29.16,48.5
2021-06-24,424.89,425.55,424.62,425.1,311518.44,425.12,179336,421.7575,426.5867,416.9283,303.7462,58.6319,422.82,425.46,422.82,425.46,166.04,28.21,47.6
2021-06-25,425.9,427.1,425.55,426.61,384794.05,426.379,214004,422.1235,427.2496,416.9974,303.843,60.7344,425.46,428.86,425.46,428.86,166.59,27.54,47.7
2021-06-28,427.17,427.65,425.89,427.47,309966.75,426.7695,174118,422.495,428.0243,416.9657,303.9213,61.9214,425.46,428.86,425.46,428.86,166.58,27.51,46.0
2021-06-29,427.89,428.56,427.13,427.7,263604.41,427.8975,146193,422.8965,428.7061,417.0869,303.988,62.2501,425.46,428.86,425.46,428.86,164.83,28.34,45.5
2021-06-30,427.2,428.78,427.18,428.06,359244.81,428.0395,192189,423.283,429.3796,417.1864,304.0791,62.7914,425.46,428.86,425.46,428.86,165.63,27.98,45.7
2021-07-01,428.83,430.6,428.8,430.43,375167.44,429.816,194269,423.866,430.343,417.389,304.1758,66.2254,428.86,431.54,428.86,431.54,166.2,27.28,45.7
2021-07-02,431.67,434.1,431.33,433.72,392750.15,432.942,191057,424.422,432.156,416.688,304.2796,70.3203,431.54,436.1,431.54,436.1,167.29,27.13,44.1
2021-07-06,433.78,434.01,430.01,432.93,492037.21,431.8475,242117,424.959,433.4526,416.4654,304.4085,68.1826,431.54,436.1,431.54,436.1,168.12,28.04,43.575
2021-07-07,433.66,434.76,431.51,434.46,458012.69,433.777,246569,425.568,434.9102,416.2258,304.5297,70.0797,431.54,436.1,431.54,436.1,168.76,28.16,43.25
2021-07-08,428.78,431.73,427.52,430.92,712403.04,429.726,413598,426.0315,435.4695,416.5935,304.7127,61.0151,428.86,431.54,428.86,431.54,168.65,30.89,44.05
2021-07-09,432.53,435.84,432.31,435.52,486632.35,434.738,258539,426.627,436.8491,416.4049,304.842,66.9901,431.54,436.1,431.54,436.1,169.21,27.96,43.2
2021-07-12,435.42,437.35,434.97,437.08,343282.57,436.565,195889,427.2655,438.3848,416.1462,304.9341,68.7399,436.12,441.11,436.12,441.11,169.0,27.56,42.75
2021-07-13,436.26,437.84,435.31,435.59,393233.5,436.4245,218960,427.782,439.4279,416.1361,305.0382,65.1857,431.54,436.1,431.54,436.1,169.22,28.03,42.75
2021-07-14,437.39,437.92,434.91,436.24,434341.58,436.477,227077,428.37,440.4684,416.2716,305.1537,66.0113,436.12,441.11,436.12,441.11,171.04,27.07,42.5
2021-07-15,434.81,435.53,432.72,434.75,437012.55,434.35,251119,429.002,441.0468,416.9572,305.2683,62.3605,431.54,436.1,431.54,436.1,171.07,27.69,43.35
2021-07-16,436.03,436.06,430.92,431.34,524781.61,433.0925,280069,429.4705,441.1068,417.8342,305.402,54.88,428.86,431.54,428.86,431.54,169.41,29.36,44.4
2021-07-19,426.19,426.71,421.97,424.97,1091884.78,423.697,643582,429.973,439.7761,420.1699,305.6654,44.211,422.82,425.46,422.82,425.46,169.61,35.65,45.5
2021-07-20,425.68,432.42,424.83,431.06,720267.74,430.2535,386064,430.483,439.3536,421.6124,305.8473,53.5153,428.86,431.54,428.86,431.54,169.39,31.1,43.95
2021-07-21,432.36,434.7,432.14,434.55,429462.08,433.727,223007,431.055,439.4105,422.6995,305.9585,57.8533,431.54,436.1,431.54,436.1,168.76,28.16,42.9
2021-07-22,434.74,435.72,433.69,435.46,330298.11,434.8585,193312,431.698,439.2969,424.0991,306.0445,58.9295,431.54,436.1,431.54,436.1,169.09,28.84,42.0
2021-07-23,437.53,440.3,436.79,439.94,427401.53,438.913,239619,432.44,440.2131,424.6669,306.1595,63.8268,436.12,441.11,436.12,441.11,168.56,28.68,40.6
2021-07-26,439.34,441.03,439.26,441.02,288551.19,440.2475,165183,433.1605,441.3011,425.0199,306.2377,64.913,436.12,441.11,436.12,441.11,168.16,28.04,40.5
2021-07-27,439.91,439.94,435.99,439.01,506798.7,437.9575,293257,433.7375,441.8187,425.6563,306.3727,61.2281,436.12,441.11,436.12,441.11,168.44,29.38,41.8
2021-07-28,439.68,440.3,437.31,438.83,380569.66,439.01,234495,434.294,442.1656,426.4224,306.4737,60.8947,436.12,441.11,436.12,441.11,169.29,28.29,41.3
2021-07-29,439.83,441.8,439.81,440.65,332186.02,441.069,172339,434.9235,442.7135,427.1335,306.563,63.0834,436.12,441.11,436.12,441.11,171.17,27.5,41.05
2021-07-30,437.91,440.06,437.77,438.51,450281.32,438.615,262035,435.3275,442.9804,427.6746,306.6819,58.9084,436.12,441.11,436.12,441.11,169.82,28.54,41.7
2021-08-02,440.33,440.93,437.21,437.59,432725.79,439.082,249926,435.521,443.1972,427.8448,306.7952,57.1571,436.12,441.11,436.12,441.11,169.61,30.15,41.7
2021-08-03,438.41,441.28,436.1,441.15,448646.05,439.118,255981,435.932,443.8845,427.9795,306.9157,61.8798,441.11,443.22,441.11,443.22,169.49,27.91,40.95
2021-08-04,439.77,440.41,438.73,438.98,341412.33,439.661,206434,436.158,444.1869,428.1291,307.0057,57.7043,436.12,441.11,436.12,441.11,169.53,27.83,40.75
2021-08-05,440.22,441.85,439.88,441.76,274056.84,440.85,148219,436.7,444.7048,428.6952,307.0794,61.3065,441.11,443.22,441.11,443.22,168.86,26.82,40.0
2021-08-06,442.1,442.94,441.8,442.49,305100.75,442.37,166067,437.0485,445.4161,428.6809,307.1618,62.2165,441.11,443.22,441.11,443.22,164.64,25.79,40.5
2021-08-09,442.45,442.8,441.31,442.13,244243.62,442.0865,134771,437.301,445.957,428.645,307.2275,61.449,441.11,443.22,441.11,443.22,161.72,25.4,40.35
2021-08-10,442.6,443.44,441.88,442.68,307802.43,442.658,158538,437.6555,446.5788,428.7322,307.3105,62.2159,441.11,443.22,441.11,443.22,161.77,24.75,40.95
2021-08-11,443.8,443.89,442.62,443.78,298428.5,443.4085,166889,438.0325,447.3146,428.7504,307.3916,63.7683,443.22,444.89,443.22,444.89,164.0,23.74,41.1
2021-08-12,443.62,445.26,442.66,445.11,286297.45,444.126,152097,438.5505,448.1914,428.9096,307.4701,65.6082,444.89,447.11,444.89,447.11,164.04,22.95,40.65
2021-08-13,445.59,445.93,445.07,445.92,251746.75,445.5425,129439,439.2795,448.8338,429.7252,307.5394,66.7167,444.89,447.11,444.89,447.11,166.39,23.02,40.25
2021-08-16,444.54,447.11,442.87,446.97,447302.84,444.8335,251709,440.3795,447.9506,432.8084,307.6633,68.1499,444.89,447.11,444.89,447.11,167.22,23.14,40.2
2021-08-17,444.24,444.96,440.85,444.04,693057.89,443.166,378038,441.0285,447.4274,434.6296,307.8509,60.3417,443.22,444.89,443.22,444.89,166.97,24.22,41.3
2021-08-18,442.96,444.63,438.92,439.18,593678.54,442.201,314686,441.26,447.0064,435.5136,308.0054,50.0902,436.12,441.11,436.12,441.11,167.1,26.7,42.5
2021-08-19,436.27,441.14,436.12,439.86,747138.34,439.15,436887,441.48,446.627,436.333,308.2004,51.336,436.12,441.11,436.12,441.11,166.61,28.03,41.8
2021-08-20,440.23,443.71,439.71,443.36,466743.47,442.633,256256,441.651,446.8092,436.4928,308.3251,57.2506,443.22,444.89,443.22,444.89,166.7,24.9,40.5
2021-08-23,445.16,448.23,445.14,447.26,379513.04,447.291,187636,441.963,447.6577,436.2683,308.4293,62.6918,447.11,448.06,447.11,448.06,168.73,23.6,38.7
2021-08-24,447.97,448.54,447.42,447.97,257041.16,448.0865,141705,442.411,448.502,436.32,308.5001,63.6002,447.11,448.06,447.11,448.06,168.65,23.5,38.35
2021-08-25,448.17,449.46,447.77,448.91,282789.15,448.872,150110,442.915,449.3932,436.4368,308.5785,64.8214,448.06,451.14,448.06,451.14,167.48,22.7,38.3
2021-08-26,448.61,448.86,446.16,446.26,468040.01,447.2335,273964,443.1955,449.7425,436.6485,308.7055,58.8293,444.89,447.11,444.89,447.11,167.67,24.14,38.95
2021-08-27,447.12,450.65,447.06,450.25,460230.92,449.5965,244975,443.7825,450.6416,436.9234,308.8339,64.1959,448.06,451.14,448.06,451.14,170.19,22.31,37.85
2021-08-30,450.99,453.07,450.71,452.23,323163.91,452.3595,173493,444.5145,451.6914,437.3376,308.9251,66.5277,451.14,454.05,451.14,454.05,169.35,21.96,36.5
2021-08-31,452.13,452.49,450.92,451.56,380630.55,451.719,202004,445.035,452.6565,437.4135,309.0319,64.9854,451.14,454.05,451.14,454.05,169.69,21.81,36.6
2021-09-01,452.58,453.11,451.54,451.8,358499.57,452.366,196575,445.676,453.3091,438.0429,309.1325,65.2958,451.14,454.05,451.14,454.05,169.7,21.09,36.45
2021-09-02,453.32,454.05,451.91,453.19,313814.25,452.9785,174390,446.2475,454.3211,438.1739,309.2213,67.1138,451.14,454.05,451.14,454.05,169.25,20.93,36.55
2021-09-03,451.97,453.63,451.55,453.08,311916.3,452.839,173027,446.777,455.1779,438.3761,309.3094,66.8155,451.14,454.05,451.14,454.05,171.06,21.24,36.15
2021-09-07,452.71,452.81,450.74,451.46,356540.5,451.6765,192200,447.2435,455.5964,438.8906,309.4089,62.4155,451.14,454.05,451.14,454.05,167.71,21.87,35.95
2021-09-08,450.88,451.67,448.86,450.91,416079.14,450.421,233284,447.655,455.878,439.432,309.5243,60.948,448.06,451.14,448.06,451.14,167.29,21.88,36.4
2021-09-09,450.69,452.57,448.72,448.98,435159.65,450.3095,240653,447.915,455.9583,439.8717,309.6432,55.9747,448.06,451.14,448.06,451.14,168.03,22.61,36.75
2021-09-10,451.04,451.49,445.31,445.44,609206.67,447.754,336113,447.9315,455.953,439.91,309.8051,48.2049,444.89,447.11,444.89,447.11,167.18,23.86,37.65
2021-09-13,448.65,448.92,444.11,446.58,588135.23,445.976,344249,447.9645,455.9581,439.9709,309.9623,50.5838,444.89,447.11,444.89,447.11,167.74,22.57,37.7
2021-09-14,448.11,448.34,443.22,444.17,546481.81,444.875,309362,447.8245,455.9793,439.6697,310.1054,45.7953,443.22,444.89,443.22,444.89,168.82,23.1,38.0
2021-09-15,444.62,448.41,443.44,447.88,546306.34,446.3695,301079,448.0165,455.9845,440.0485,310.2522,53.1482,447.11,448.06,447.11,448.06,167.83,21.7,37.1
2021-09-16,447.32,448.36,444.02,447.17,508637.67,446.3205,289372,448.416,455.2991,441.5329,310.3879,51.7027,447.11,448.06,447.11,448.06,164.03,21.38,37.1
2021-09-17,444.92,445.37,441.02,441.4,722826.68,442.3235,426034,448.493,455.0166,441.9694,310.5721,41.7624,441.11,443.22,441.11,443.22,163.77,23.48,38.4
2021-09-20,434.88,436.56,428.86,434.04,1220662.42,432.8815,690598,448.027,456.8699,439.1841,310.8646,33.0371,431.54,436.1,431.54,436.1,164.94,27.31,40.75
2021-09-21,436.54,437.91,433.07,433.63,683936.78,435.2755,407921,447.3455,458.1934,436.4976,311.0274,32.6282,431.54,436.1,431.54,436.1,166.04,25.86,40.65
2021-09-22,436.05,440.03,435.07,437.86,746759.23,438.0585,450079,446.84,458.4405,435.2395,311.2107,40.7739,436.12,441.11,436.12,441.11,165.42,23.68,39.45
2021-09-23,439.84,444.89,439.6,443.18,565962.42,443.295,320680,446.5535,458.2182,434.8888,311.3551,49.1079,441.11,443.22,441.11,443.22,163.51,21.48,38.35
2021-09-24,441.45,444.67,441.21,443.91,420959.5,443.3085,246721,446.436,458.1574,434.7146,311.4629,50.1446,443.22,444.89,443.22,444.89,163.3,20.49,38.2
2021-09-27,442.81,444.05,441.9,442.64,420382.94,443.004,253920,446.0555,457.751,434.36,311.5693,48.3012,441.11,443.22,441.11,443.22,163.64,20.74,39.15
2021-09-28,439.69,440.04,432.94,433.72,962963.6,435.2095,566248,445.13,457.6266,432.6334,311.7959,37.7925,431.54,436.1,431.54,436.1,162.05,23.93,42.45
2021-09-29,435.19,437.04,433.85,434.45,622087.95,435.4165,358637,444.2745,457.2275,431.3215,311.9428,38.9628,431.54,436.1,431.54,436.1,161.32,24.53,42.7
2021-09-30,436.02,436.77,428.78,429.14,958066.4,432.347,527078,443.1415,457.1818,429.1012,312.1584,33.9581,428.86,431.54,428.86,431.54,164.22,24.55,43.15
2021-10-01,430.98,436.04,427.23,434.24,895815.54,431.745,500968,442.194,455.9487,428.4393,312.3681,41.7034,431.54,436.1,431.54,436.1,164.59,23.21,42.35
2021-10-04,433.0,433.96,426.36,428.64,933216.93,428.601,557471,440.972,454.9813,426.9627,312.5758,36.6242,425.46,428.86,425.46,428.86,165.36,24.17,45.0
2021-10-05,430.27,435.49,429.39,433.1,665276.25,433.6555,363959,440.054,453.5922,426.5158,312.7291,42.6183,431.54,436.1,431.54,436.1,164.59,22.99,43.15
2021-10-06,429.27,435.12,427.54,434.9,850982.38,431.4515,460867,439.2535,451.9996,426.5074,312.9275,44.884,431.54,436.1,431.54,436.1,165.03,22.44,42.35
2021-10-07,438.41,441.68,438.2,438.66,537516.2,440.186,309106,438.7375,450.6768,426.7982,313.0563,49.3802,436.12,441.11,436.12,441.11,164.16,21.25,41.15
2021-10-08,439.48,439.89,437.19,437.86,495398.04,438.4955,291250,438.3585,449.8972,426.8198,313.1741,48.4742,436.12,441.11,436.12,441.11,164.23,20.59,41.85
2021-10-11,437.16,440.26,434.62,434.69,456064.34,437.388,251472,437.764,448.7595,426.7685,313.2796,44.9542,431.54,436.1,431.54,436.1,163.92,21.01,42.75
2021-10-12,435.67,436.1,432.78,433.62,501820.68,434.4405,272953,437.2365,447.961,426.512,313.3944,43.7981,431.54,436.1,431.54,436.1,164.66,20.37,43.15
2021-10-13,434.71,436.05,431.54,435.18,515009.58,434.004,290681,436.6015,446.1718,427.0312,313.5135,45.9794,431.54,436.1,431.54,436.1,167.59,19.79,42.15
2021-10-14,439.08,442.66,438.58,442.5,485082.19,441.3015,263442,436.368,445.0854,427.6506,313.6323,54.8369,441.11,443.22,441.11,443.22,168.0,18.16,39.8
2021-10-15,444.76,446.26,444.09,445.87,423635.86,445.359,227023,436.5915,446.0142,427.1688,313.7385,58.2323,444.89,447.11,444.89,447.11,165.33,18.17,39.05
2021-10-18,443.97,447.55,443.27,447.19,384114.26,446.2925,207017,437.249,447.6519,426.8461,313.8356,59.5162,447.11,448.06,447.11,448.06,164.92,17.58,37.85
2021-10-19,448.92,450.7,448.27,450.64,353574.94,449.847,199417,438.0995,449.8712,426.3278,313.9272,62.7399,448.06,451.14,448.06,451.14,165.45,17.37,37.1
2021-10-20,451.13,452.74,451.01,452.41,338359.44,451.99,196327,438.827,452.1462,425.5078,314.0159,64.3101,451.14,454.05,451.14,454.05,166.9,17.11,37.15
2021-10-21,451.76,453.83,451.31,453.59,288303.67,452.4175,162444,439.3475,454.0484,424.6466,314.092,65.3582,451.14,454.05,451.14,454.05,166.75,16.34,36.5
2021-10-22,453.13,454.67,451.05,453.12,430182.21,453.003,253371,439.808,455.5891,424.0269,314.205,64.5451,451.14,454.05,451.14,454.05,167.77,16.78,37.4
2021-10-25,454.28,455.9,452.39,455.55,307274.54,454.712,178666,440.4535,457.6388,423.2682,314.287,66.8419,454.05,456.59,454.05,456.59,168.93,16.06,36.25
2021-10-26,457.2,458.49,455.56,455.96,413562.49,457.052,242745,441.5655,459.7151,423.4159,314.3976,67.2276,454.05,456.59,454.05,456.59,167.68,16.49,35.95
2021-10-27,456.45,457.16,453.86,453.94,397799.82,455.6725,226254,442.54,461.1441,423.9359,314.5023,63.3192,451.14,454.05,451.14,454.05,168.12,17.07,35.65
2021-10-28,455.46,458.4,455.45,458.32,327271.51,457.28,186806,443.999,462.747,425.251,314.591,67.7036,458.12,460.25,458.12,460.25,168.08,16.3,34.5
2021-10-29,455.87,459.56,455.56,459.25,418578.17,458.166,245559,445.2495,464.555,425.944,314.705,68.5629,458.12,460.25,458.12,460.25,166.65,16.44,33.95
2021-11-01,460.3,460.71,458.2,460.04,319937.75,459.408,191816,446.8195,465.5657,428.0733,314.7925,69.3098,458.12,460.25,458.12,460.25,167.52,16.13,33.65
2021-11-02,460.21,462.23,460.08,461.9,310989.95,461.471,170701,448.2595,466.9935,429.5255,314.8785,71.0537,460.25,462.04,460.25,462.04,167.16,15.5,33.15
2021-11-03,461.3,465.15,460.83,464.72,361087.33,462.8255,207253,449.7505,468.7391,430.7619,314.9802,73.5112,462.04,470.65,462.04,470.65,165.77,14.63,32.1
2021-11-04,465.35,467.0,464.99,466.91,340064.44,466.0925,190946,451.163,470.8321,431.4939,315.0773,75.2673,462.04,470.65,462.04,470.65,167.65,14.94,30.95
2021-11-05,469.28,470.65,466.92,468.53,447870.11,469.085,260606,452.6965,472.7563,432.6367,315.2063,76.508,462.04,470.65,462.04,470.65,169.84,15.75,30.85
2021-11-08,469.7,470.23,468.2,468.93,277524.83,469.12,169901,454.4085,473.8644,434.9526,315.2863,76.8172,462.04,470.65,462.04,470.65,170.45,15.77,30.95
2021-11-09,469.32,469.57,465.88,467.38,367886.3,467.165,227223,456.0965,473.8265,438.3665,315.3912,72.8172,462.04,470.65,462.04,470.65,171.29,16.19,31.55
2021-11-10,465.58,467.38,462.04,463.62,502123.23,464.688,295831,457.5185,472.6871,442.3499,315.5306,64.0979,462.04,470.65,462.04,470.65,173.15,16.62,33.0
2021-11-11,465.21,465.29,463.75,463.77,250699.3,464.434,144581,458.582,472.3031,444.8609,315.6001,64.2816,462.04,470.65,462.04,470.65,174.12,16.12,32.65
2021-11-12,465.12,467.86,464.11,467.27,342397.9,466.432,188352,459.652,472.5541,446.7499,315.6973,68.3519,462.04,470.65,462.04,470.65,174.45,15.24,31.6
2021-11-15,468.64,468.81,466.23,467.43,312435.44,467.368,196180,460.664,472.6393,448.6887,315.7859,68.5284,462.04,470.65,462.04,470.65,174.18,14.95,31.65
2021-11-16,467.16,470.49,467.07,469.28,306908.39,469.363,177311,461.596,473.2013,449.9907,315.8739,70.5726,462.04,470.65,462.04,470.65,172.92,15.02,30.95
2021-11-17,469.0,469.19,467.48,468.14,294973.88,468.299,170546,462.3825,473.5135,451.2515,315.9578,67.6563,462.04,470.65,462.04,470.65,174.5,15.39,30.95
2021-11-18,469.24,470.01,466.34,469.73,350416.74,468.7585,193515,463.1895,473.989,452.39,316.0584,69.5465,462.04,470.65,462.04,470.65,173.94,15.63,29.95
2021-11-19,469.61,470.94,468.5,468.89,321133.93,469.4715,187211,463.978,473.9961,453.9599,316.1499,67.3085,462.04,470.65,462.04,470.65,172.61,15.93,29.45
2021-11-22,470.82,473.54,467.35,467.57,525651.38,470.923,319558,464.579,473.922,455.236,316.2982,63.8324,462.04,470.65,462.04,470.65,168.74,16.31,30.55
2021-11-23,467.2,469.1,464.45,468.19,527770.57,466.804,321554,465.1905,473.7664,456.6146,316.4474,64.7532,462.04,470.65,462.04,470.65,167.28,15.76,30.95
2021-11-24,466.06,469.57,465.19,469.44,424771.79,467.9205,243245,465.9655,472.9969,458.9341,316.5683,66.5994,462.04,470.65,462.04,470.65,167.12,15.41,30.6
2021-11-26,462.38,463.9,457.77,458.97,707560.49,460.21,424162,465.998,472.8924,459.1036,316.7555,45.2292,458.12,460.25,458.12,460.25,166.85,21.18,32.3
2021-11-29,464.09,466.56,461.73,464.6,543247.93,464.5065,295334,466.2655,472.4728,460.0582,316.9045,53.8117,462.04,470.65,462.04,470.65,166.62,16.84,30.25
2021-11-30,462.0,464.03,455.3,455.56,973458.38,458.3615,571559,466.0415,473.3559,458.7271,317.1545,42.3393,454.05,456.59,454.05,456.59,165.5,20.52,31.55
2021-12-01,461.63,464.67,450.29,450.5,919564.98,458.3825,506905,465.4715,475.3243,455.6187,317.3813,37.5178,448.06,451.14,448.06,451.14,166.16,22.76,33.25
2021-12-02,450.72,459.07,450.31,457.4,875332.27,456.046,507294,465.1055,475.5677,454.6433,317.6076,46.4698,456.59,457.88,456.59,457.88,165.24,20.8,32.45
2021-12-03,459.17,460.3,448.92,453.42,989844.69,452.503,601839,464.431,476.0197,452.8423,317.8553,42.672,451.14,454.05,451.14,454.05,166.63,23.5,34.1
2021-12-06,456.1,460.79,453.56,458.79,664692.76,458.042,411486,463.944,475.621,452.267,318.0277,48.7571,458.12,460.25,458.12,460.25,166.22,20.73,33.3
2021-12-07,464.41,468.88,464.34,468.28,640296.66,467.5385,355793,463.9115,475.5363,452.2867,318.2046,57.3691,462.04,470.65,462.04,470.65,166.81,17.28,30.25
2021-12-08,468.7,470.0,466.83,469.52,416446.84,468.5945,261411,464.0185,475.8073,452.2297,318.3204,58.3539,462.04,470.65,462.04,470.65,166.9,15.79,29.9
2021-12-09,468.15,469.11,466.14,466.35,414393.8,467.8005,263271,464.155,475.9853,452.3247,318.433,54.8644,462.04,470.65,462.04,470.65,165.88,16.42,31.15
2021-12-10,469.23,470.9,466.51,470.74,486770.73,469.08,287962,464.5035,476.6737,452.3333,318.5689,58.5602,470.65,472.87,470.65,472.87,166.58,14.92,30.15
2021-12-13,470.19,470.56,466.27,466.57,561062.36,467.8945,356869,464.4685,476.6107,452.3263,318.7211,54.0342,462.04,470.65,462.04,470.65,167.0,15.74,31.5
2021-12-14,463.05,465.74,460.25,463.36,590270.12,462.5305,350981,464.265,476.338,452.192,318.8773,50.7806,462.04,470.65,462.04,470.65,165.44,16.17,32.45
2021-12-15,463.42,470.86,460.74,470.6,721050.1,465.2565,422967,464.331,476.5268,452.1352,319.0773,57.0607,462.04,470.65,462.04,470.65,166.15,14.48,30.3
2021-12-16,472.57,472.87,464.8,466.45,720216.09,468.639,440234,464.2465,476.3587,452.1343,319.271,52.8946,462.04,470.65,462.04,470.65,168.16,15.35,32.5
2021-12-17,461.52,464.74,458.06,459.87,794308.71,461.367,470593,463.7535,475.7347,451.7723,319.4745,47.0312,458.12,460.25,458.12,460.25,167.8,16.1,33.0
2021-12-20,454.44,455.4,451.14,454.98,697680.75,453.405,396660,463.058,475.376,450.74,319.6466,43.1988,454.05,456.59,454.05,456.59,167.09,16.95,34.0
2021-12-21,458.61,463.21,456.31,463.06,489882.84,460.442,299177,462.8325,474.9757,450.6893,319.7744,50.392,462.04,470.65,462.04,470.65,167.02,15.75,31.7
2021-12-22,462.79,467.81,462.58,467.69,384532.26,465.783,231517,462.8075,474.9085,450.7065,319.8778,53.9878,462.04,470.65,462.04,470.65,168.59,14.37,30.6
2021-12-23,468.75,472.19,468.64,470.6,344419.02,471.029,193775,462.8655,475.1034,450.6276,319.9721,56.1397,462.04,470.65,462.04,470.65,168.97,14.15,29.9
2021-12-27,472.03,477.31,472.01,477.26,364628.4,475.4915,210135,463.78,477.3751,450.1849,320.0762,60.6728,473.2,479.98,473.2,479.98,169.37,13.61,28.45
2021-12-28,477.76,478.81,476.06,476.87,289062.61,477.2755,172375,464.3935,479.1399,449.6471,320.1584,60.2799,473.2,479.98,473.2,479.98,168.64,13.11,28.75
2021-12-29,477.02,478.56,475.92,477.48,312308.5,477.3585,186193,465.4895,480.698,450.281,320.2475,60.7085,473.2,479.98,473.2,479.98,168.59,12.64,28.8
