date,open,high,low,close,volume,average,barCount,GLD,UVXY,SQQQ,CVX,RIO,NUE,LWAY,TSN,NTR,ADM,HYG,SRLN,JNK,EWH,GBTC,USO,DIA,QQQ,IWM,IEF,SIVR,FXB,FXE,bb_bbm,bb_bbh,bb_bbl,VWAP,RSI,STsupp,STres,LTsupp,LTres
2022-01-14,461.15,465.09,459.9,464.72,692974.43,462.7435,415585,169.67,12.28,33.5,128.96,75.4,110.82,5.2,93.76,71.98,71.55,86.09,45.84,107.51,23.93,30.53,59.97,359.14,380.01,214.31,112.58,22.1,131.605,106.09,469.6065,482.374,456.839,325.1586,45.853,462.07,470.65,462.07,470.65
2022-01-18,459.73,459.96,455.31,456.49,749161.6,457.284,455850,169.39,13.68,35.9,129.38,75.73,106.7,5.14,93.72,74.19,71.27,85.67,45.75,106.96,23.59,28.57,60.97,353.85,370.55,207.83,111.73,22.62,130.82,105.14,469.4375,482.792,456.083,325.3444,38.1716,454.05,456.59,454.05,456.59
2022-01-19,458.17,459.62,451.46,451.75,725529.38,455.8155,426870,172.08,14.2,37.15,128.91,77.92,104.25,5.09,92.71,73.82,71.0,85.59,45.78,106.86,23.81,28.02,61.05,350.35,366.48,204.45,112.0,23.31,131.05,105.47,469.276,483.3829,455.1691,325.5174,34.5787,451.14,454.05,451.14,454.05
2022-01-20,453.75,458.74,444.5,446.75,901064.45,453.109,530272,171.65,15.11,38.61,128.45,76.16,100.34,5.18,90.46,71.99,68.89,85.43,45.74,106.62,24.29,29.02,60.66,347.33,361.72,200.75,112.24,23.54,130.73,105.03,468.4605,485.4929,451.4281,325.723,31.2385,444.89,447.11,444.89,447.11
2022-01-21,445.56,448.06,437.98,437.98,1250059.31,442.539,766744,171.09,17.2,41.79,126.91,74.36,93.05,5.22,89.93,70.82,68.94,85.44,45.72,106.59,24.37,25.59,60.78,342.35,351.69,196.99,112.89,23.33,130.425,105.41,466.975,488.5844,445.3656,325.9866,26.4182,436.12,441.11,436.12,441.11
2022-01-24,432.05,440.38,420.76,439.84,1666869.58,429.796,1020293,172.03,17.68,41.27,127.18,73.27,95.31,5.09,90.65,69.63,68.59,85.35,45.73,106.48,24.34,25.8965,60.11,343.81,353.3,201.53,112.79,23.06,129.86,105.18,465.437,489.9755,440.8985,326.3419,28.9232,436.12,441.11,436.12,441.11
2022-01-25,433.12,439.72,427.15,434.47,1099062.87,433.0705,653833,172.58,17.95,44.08,132.59,73.68,94.19,5.2,90.29,69.66,68.37,85.1,45.59,106.19,24.23,25.43,60.97,342.96,345.11,198.84,112.64,22.96,129.98,105.02,463.2975,490.641,435.954,326.564,26.1547,431.54,435.61,431.54,435.61
2022-01-26,440.72,444.04,428.86,433.38,1360050.61,437.264,862139,169.79,18.43,44.15,132.69,74.03,93.04,5.15,90.58,70.03,72.27,84.81,45.54,105.83,23.9,25.44,61.68,341.46,344.57,195.97,111.84,22.63,129.515,104.38,461.123,490.6343,431.6117,326.8347,25.6187,431.54,435.61,431.54,435.61
2022-01-27,438.26,441.59,429.45,431.24,1019006.81,434.774,647631,167.6,18.65,45.6,135.37,75.09,96.74,5.03,90.02,69.3,74.2,84.44,45.49,105.34,23.87,24.11,61.86,341.55,341.1,191.52,112.31,21.89,128.7,103.5,458.811,490.03,427.592,327.0326,24.5547,429.66,431.54,429.66,431.54
2022-01-28,432.7,442.0,427.82,441.95,1140541.45,434.9155,715587,167.1,16.95,41.32,130.61,73.13,99.79,5.11,91.3,68.58,75.92,84.68,45.51,105.58,23.47,25.735,61.97,347.11,351.8,195.25,112.57,21.58,128.885,103.595,457.1005,488.0777,426.1233,327.2759,38.3539,441.11,443.22,441.11,443.22
2022-01-31,441.26,450.28,439.81,449.91,892978.16,446.386,563363,168.09,15.22,37.38,131.33,71.4,101.4,5.13,90.89,69.8,75.0,84.7,45.59,105.57,23.71,26.24,62.48,351.08,363.05,201.24,112.57,21.68,129.3,104.39,455.848,485.8456,425.8504,327.4789,46.2262,448.06,450.01,448.06,450.01
2022-02-01,450.72,453.63,446.93,452.95,718990.75,450.5675,462839,168.23,13.57,36.58,134.79,74.2,107.46,5.05,91.06,73.11,75.53,84.73,45.44,105.75,23.84,26.27,62.53,353.94,365.52,203.36,112.31,21.81,130.08,104.67,454.61,482.891,426.329,327.6458,48.9095,451.14,454.05,451.14,454.05
2022-02-02,455.5,458.12,453.05,457.35,712589.78,455.9495,463324,168.84,13.11,35.71,135.41,74.29,111.98,5.055,91.37,73.81,76.69,84.86,45.51,105.85,23.86,25.55,62.52,356.03,368.49,201.34,112.54,21.84,130.54,105.03,453.6,479.9057,427.2943,327.8167,52.5966,456.59,457.88,456.59,457.88
2022-02-03,450.95,452.97,445.71,446.6,796125.09,449.5685,510963,168.6,15.47,39.96,134.2,73.47,112.25,4.92,90.32,72.08,75.67,84.1,45.48,105.03,23.75,24.63,63.51,350.98,353.55,197.53,112.06,21.57,130.7,106.16,452.511,478.0718,426.9502,327.9912,44.2032,444.89,447.11,444.89,447.11
2022-02-04,446.36,452.78,443.83,448.7,772593.86,448.6015,491799,168.86,14.64,38.55,135.88,73.89,111.26,4.9,88.29,72.41,75.71,83.77,45.51,104.57,24.07,27.96,64.91,350.87,358.01,198.38,111.2,21.68,130.165,106.42,451.549,476.1447,426.9533,328.1631,46.0156,448.06,450.01,448.06,450.01
2022-02-07,449.51,450.99,445.85,447.26,608370.07,448.6605,409668,170.11,14.03,39.36,138.55,76.64,111.12,4.95,99.09,72.6,75.98,83.71,45.44,104.48,24.13,30.57,64.68,350.9,355.13,199.36,111.23,22.18,130.165,106.26,450.6075,474.3308,426.8842,328.2964,44.9377,447.11,448.06,447.11,448.06
2022-02-08,446.73,451.92,445.22,450.94,582101.33,449.1545,374103,170.63,13.09,38.08,136.44,78.1,115.57,5.0,98.71,74.3,76.69,83.62,45.41,104.37,24.34,31.35,63.62,354.54,359.12,202.76,110.87,22.36,130.36,106.08,449.879,472.6007,427.1573,328.4277,48.2724,450.01,451.14,450.01,451.14
2022-02-09,455.25,457.88,455.0,457.54,610715.93,456.453,379113,171.21,12.34,35.66,137.79,78.33,120.08,5.07,98.72,75.17,77.28,84.06,45.52,104.88,24.57,32.08,64.17,357.67,366.73,206.61,111.02,22.44,130.21,106.11,449.2685,470.4239,428.1131,328.5725,53.6895,456.59,457.88,456.59,457.88
2022-02-10,451.34,457.71,447.2,449.32,934260.84,452.6425,574409,170.56,14.06,38.03,136.04,78.96,121.59,4.97,97.88,75.85,76.44,82.95,45.48,103.57,24.47,31.0,63.96,352.55,358.43,203.44,110.0,22.34,130.43,106.18,448.1835,466.8441,429.5229,328.7794,47.077,448.06,450.01,448.06,450.01
2022-02-11,449.38,451.61,438.94,440.46,1117562.99,444.1565,684840,173.81,16.66,41.62,138.81,77.79,118.41,5.02,97.99,76.28,76.47,82.66,45.42,103.13,24.31,29.61,65.74,347.29,347.06,201.38,111.14,22.74,130.4,105.3,446.98,464.3269,429.6331,329.0078,41.1886,436.12,441.11,436.12,441.11
2022-02-14,439.92,441.6,435.34,439.02,890532.88,438.786,573189,174.74,16.93,41.52,136.67,78.37,117.35,5.05,94.88,73.39,76.12,82.52,45.24,103.01,24.16,29.45,66.36,345.89,347.49,200.68,110.37,22.99,130.1,104.85,445.695,461.3168,430.0732,329.1868,40.3062,436.12,441.11,436.12,441.11
2022-02-15,443.73,446.28,443.18,446.1,622939.54,445.018,380947,173.08,14.89,38.45,134.26,77.13,121.58,5.1,93.96,74.41,76.8,82.66,45.27,103.11,24.49,31.29,64.28,350.22,356.13,206.06,110.04,22.54,130.26,105.49,445.1755,459.9973,430.3537,329.3197,46.3878,444.89,447.11,444.89,447.11
2022-02-16,443.93,448.06,441.94,446.6,599597.88,444.732,373011,174.86,14.03,38.48,134.3,78.56,122.66,5.03,94.45,75.06,76.9,83.12,45.28,103.68,24.65,31.12,63.54,349.67,356.04,206.49,110.27,22.79,130.77,105.72,444.918,459.4501,430.3859,329.4479,46.8,444.89,447.11,444.89,447.11
2022-02-17,443.22,443.8,436.42,437.06,694453.64,439.5925,411896,177.25,16.42,41.89,133.61,76.68,120.94,5.11,93.21,77.17,76.65,82.77,45.22,103.24,24.48,28.34,64.17,343.68,345.45,201.2,110.86,22.96,131.04,105.43,444.4335,459.3305,429.5365,329.5839,40.415,436.12,441.11,436.12,441.11
2022-02-18,437.36,438.66,431.82,434.23,812800.61,434.9615,493206,177.12,17.005,43.29,133.42,77.63,122.93,5.07,92.27,75.78,76.39,82.89,45.17,103.38,24.37,27.3,64.74,340.98,341.51,199.47,111.22,23.04,130.815,105.15,444.246,459.552,428.94,329.7386,38.727,431.54,435.61,431.54,435.61
2022-02-22,431.89,435.5,425.86,429.57,879580.49,430.531,537730,177.49,16.82,44.6,132.4,77.77,118.71,4.98,92.44,75.74,76.71,82.7,45.11,103.17,23.73,25.93,65.54,336.01,338.08,196.66,111.21,23.26,130.665,105.17,443.7325,460.2374,427.2276,329.8979,36.0566,428.86,429.66,428.86,429.66
2022-02-23,432.69,433.26,421.35,421.95,920027.38,426.053,555468,178.29,18.28,48.01,135.55,77.5,117.98,4.55,91.99,75.11,75.24,82.55,45.07,103.0,23.37,25.63,66.24,331.52,329.42,192.98,110.63,23.68,130.21,104.89,443.1065,461.7769,424.4361,330.0514,32.1524,420.76,421.97,420.76,421.97
2022-02-24,411.02,428.76,410.64,428.3,1407091.93,419.2115,938611,177.14,17.44,43.32,134.85,75.42,120.9,4.61,90.33,77.48,75.85,83.14,45.03,103.65,23.26,26.59,66.34,332.34,340.49,198.04,110.89,23.27,128.85,103.98,442.8525,462.1722,423.5328,330.3013,38.1615,425.46,428.86,425.46,428.86
2022-02-25,429.61,437.84,427.86,437.75,881943.8,434.787,543300,176.55,16.37,41.17,140.38,77.96,130.05,5.5326,93.37,81.22,78.9,83.61,45.19,104.23,23.16,27.175,65.8,340.54,345.77,202.5,110.86,23.36,129.03,104.58,443.178,461.9147,424.4413,330.4723,45.8481,436.12,441.11,436.12,441.11
2022-02-28,432.08,438.2,430.7,436.63,1022566.23,434.1675,647431,178.38,17.54,40.73,144.0,78.58,131.62,6.29,92.66,85.99,78.45,83.67,45.09,104.3,22.68,29.39,67.48,339.34,346.8,203.32,112.12,23.58,129.1,104.06,442.912,461.8607,423.9633,330.6678,45.1321,436.12,441.11,436.12,441.11
2022-03-01,435.04,437.17,427.11,429.98,934544.79,431.2045,584206,181.62,20.34,42.65,149.72,80.03,131.0,6.38,93.83,84.93,77.99,83.13,44.93,103.48,22.53,30.75,71.82,333.16,341.49,199.49,113.11,24.55,128.175,103.39,441.9155,461.3766,422.4544,330.8347,41.0343,429.66,431.54,429.66,431.54
2022-03-02,432.41,439.56,431.57,437.89,823685.74,436.6445,505273,179.73,18.44,40.58,154.14,83.54,138.01,6.35,95.04,88.0,80.28,83.33,44.99,103.81,22.36,30.177,75.42,339.0,347.22,204.24,111.41,24.35,128.91,103.25,441.1625,460.0134,422.3116,330.993,47.1778,436.12,441.11,436.12,441.11
2022-03-03,440.47,441.11,433.84,435.71,781019.0,436.9415,478163,180.8,18.64,42.27,156.22,84.0,137.53,6.45,95.34,89.68,81.93,83.08,44.98,103.55,22.39,28.11,74.53,338.13,342.26,201.82,111.89,24.25,128.32,102.69,440.0805,457.5222,422.6388,331.1396,45.7627,435.61,436.1,435.61,436.1
2022-03-04,431.75,433.37,427.88,432.17,820953.84,430.5545,504387,183.68,19.85,44.11,158.65,81.88,138.72,6.54,93.51,94.99,82.8,82.54,44.91,102.83,22.09,26.13,79.46,336.47,337.3,198.66,113.0,24.66,127.435,101.45,439.359,456.856,421.862,331.2881,43.4819,431.54,435.61,431.54,435.61
2022-03-07,431.55,431.84,419.36,419.43,891022.16,423.816,561446,186.41,22.4,49.01,162.04,79.54,131.9,6.355,92.56,99.39,83.97,81.82,44.54,101.86,21.39,24.67,82.37,328.47,324.86,193.72,112.52,24.7,126.13,100.85,437.8955,456.8575,418.9335,331.4285,36.4424,418.25,420.76,418.25,420.76
2022-03-08,419.7,427.21,415.12,416.25,1171303.53,420.078,703344,191.51,22.01,49.67,170.53,77.53,125.96,6.32,92.32,94.81,83.13,81.53,44.41,101.56,21.46,25.5,85.43,326.53,323.35,194.79,111.79,25.48,126.085,101.22,436.345,456.9874,415.7026,331.6057,34.9226,415.79,417.91,415.79,417.91
2022-03-09,425.14,429.51,422.82,427.41,760968.52,426.708,458234,185.82,20.75,44.36,166.27,77.72,130.01,6.32,90.64,95.03,81.78,82.21,44.57,102.33,21.39,28.1,75.47,333.4,334.99,200.28,111.1,24.81,126.795,102.72,435.1685,455.0163,415.3207,331.7356,43.7832,425.46,428.86,425.46,428.86
2022-03-10,422.52,426.43,420.44,425.48,643752.29,423.5675,397633,186.4,19.37,45.77,170.82,74.85,133.56,6.75,89.95,101.9,84.31,81.52,44.36,101.55,21.45,26.6,74.06,332.11,331.27,199.92,110.59,25.0,125.87,101.8,433.5655,450.9533,416.1777,331.843,42.7004,425.46,428.86,425.46,428.86
2022-03-11,428.12,428.77,419.53,420.07,672407.91,424.1075,420153,185.09,19.92,48.54,170.9,72.72,135.25,7.0,87.64,101.4,83.6,80.93,44.03,100.75,21.57,25.51,76.4,330.02,324.4,196.73,110.56,24.89,125.365,101.2,432.103,448.853,415.353,331.9484,39.7341,418.25,420.76,418.25,420.76
2022-03-14,420.89,424.55,415.79,417.0,706987.62,419.181,427203,182.3,20.88,51.39,166.72,69.37,132.05,6.85,85.5,99.06,82.57,79.97,43.97,99.6,21.34,25.4,72.84,330.07,318.17,192.71,109.16,24.14,125.085,101.54,430.93,448.4432,413.4168,332.0551,38.1159,415.79,417.91,415.79,417.91
2022-03-15,419.76,426.84,418.42,426.17,697283.73,423.2155,423811,178.89,19.97,46.64,158.28,69.08,135.52,7.09,85.7,97.43,82.81,80.57,43.99,100.23,20.96,26.34,68.63,336.19,328.15,195.78,109.11,23.97,125.455,101.64,430.2875,447.5068,413.0682,332.1715,45.2838,425.46,428.86,425.46,428.86
2022-03-16,429.91,435.68,424.8,435.62,983946.59,431.46,581804,180.01,17.05,41.38,157.71,72.72,135.11,7.15,87.22,93.82,81.45,81.7,44.37,101.67,22.35,27.5,68.28,341.36,340.32,201.94,108.96,24.1,126.44,102.58,429.7635,445.6092,413.9178,332.3516,51.5162,435.61,436.1,435.61,436.1
2022-03-17,433.59,441.07,433.19,441.07,612258.7,437.5775,357258,180.89,16.62,39.92,160.44,74.84,134.93,7.13,88.6,98.24,83.78,82.26,44.53,102.33,22.57,27.65,73.68,345.45,344.44,205.11,108.75,24.31,126.455,102.96,429.487,444.3077,414.6663,332.4692,54.7195,436.12,441.11,436.12,441.11
2022-03-18,438.0,444.86,437.22,444.52,607066.64,441.5265,353619,179.3,15.33,37.49,161.73,75.43,136.16,7.63,87.14,99.65,83.98,82.53,44.64,102.7,23.2,28.7,74.64,347.19,351.49,207.27,109.07,23.99,126.78,102.55,429.86,445.7605,413.9595,332.5894,56.6711,443.47,444.89,443.47,444.89
2022-03-21,444.34,446.46,440.68,444.39,618839.72,443.7025,365358,180.67,15.09,37.74,164.64,77.69,142.75,8.42,86.58,105.22,87.16,81.58,44.74,101.68,22.89,27.69,79.54,345.44,350.08,205.44,107.65,24.27,126.575,102.16,430.368,447.4032,413.3328,332.7114,56.5721,443.47,444.89,443.47,444.89
2022-03-22,445.86,450.58,445.86,449.59,531272.37,448.7885,298900,179.36,14.72,35.53,164.09,76.47,144.0,8.25,86.78,104.56,87.56,82.0,44.76,102.16,22.86,28.75,78.56,348.14,356.96,207.5,107.06,23.87,127.47,102.37,431.369,450.3416,412.3964,332.8208,59.6099,448.06,450.01,448.06,450.01
2022-03-23,446.91,448.49,443.79,443.8,519315.19,446.0805,294746,181.81,14.65,37.03,165.86,77.88,147.14,8.25,85.73,105.5,89.09,81.74,44.64,101.71,22.76,28.61,81.95,343.41,351.83,203.9,107.78,24.23,126.985,102.07,432.4615,451.6539,413.2691,332.9223,54.9969,443.47,444.89,443.47,444.89
2022-03-24,445.93,450.49,444.76,450.49,435908.25,447.8615,251714,183.13,14.14,34.59,166.3,78.3,153.52,7.77,86.33,106.84,90.43,81.91,44.69,101.93,22.92,30.51,79.75,347.06,359.65,205.84,107.18,24.61,126.825,102.0,433.571,454.1857,412.9563,333.0125,58.9497,450.01,451.14,450.01,451.14
2022-03-25,451.16,452.98,448.43,452.69,500148.98,450.844,313896,182.38,13.59,34.65,169.31,79.52,157.62,7.11,86.93,108.43,93.49,81.32,44.64,101.33,22.7,30.17,80.74,348.54,359.35,206.12,106.08,24.47,126.815,101.88,434.318,456.5069,412.1291,333.1177,60.1881,451.14,454.05,451.14,454.05
2022-03-28,452.06,455.91,450.06,455.91,456785.31,453.0225,263847,179.06,13.25,33.06,166.35,78.53,153.85,7.65,86.77,106.69,92.35,81.83,44.77,101.87,22.68,32.81,74.53,349.49,364.91,206.19,106.32,23.92,125.89,101.875,435.282,459.3819,411.1821,333.2162,61.9953,454.05,456.59,454.05,456.59
2022-03-29,460.07,462.07,457.18,461.55,606226.08,459.814,344663,179.14,12.33,31.37,164.32,78.38,150.5,7.61,88.82,101.33,87.84,82.84,44.96,103.11,22.93,32.87,76.15,352.97,371.19,211.71,106.85,23.87,125.925,102.88,436.8605,463.3787,410.3423,333.3527,64.9928,460.25,462.04,460.25,462.04
2022-03-30,460.34,461.2,456.46,458.7,510770.68,458.9455,304085,180.58,12.55,32.32,165.48,80.5,149.47,7.43,88.71,102.06,89.3,82.59,44.98,102.89,23.01,32.06,77.91,352.12,367.09,207.46,107.27,23.9,126.275,103.435,437.901,466.0802,409.7218,333.4649,62.318,458.12,460.25,458.12,460.25
2022-03-31,457.88,458.76,451.16,451.64,657517.96,455.414,370336,180.65,13.46,33.67,162.83,80.4,148.65,7.22,89.63,103.99,90.26,82.29,44.96,102.5,22.57,30.54,74.12,346.83,362.54,205.27,107.47,23.85,126.3,102.59,438.6975,467.4781,409.9169,333.601,56.1531,451.14,454.05,451.14,454.05
2022-04-01,453.32,453.46,449.14,452.92,560363.08,451.573,307970,179.5,12.75,33.78,164.22,82.68,149.26,7.22,91.04,103.77,91.17,81.95,44.85,102.15,22.92,32.05,74.17,348.01,361.85,207.57,106.65,23.69,126.085,102.49,439.735,468.9916,410.4784,333.7179,56.9839,451.14,454.05,451.14,454.05
2022-04-04,453.13,456.83,452.26,456.8,400840.12,455.2195,226198,180.37,11.78,31.71,164.37,81.38,149.52,6.88,89.85,102.8,90.43,82.57,45.06,102.87,23.09,32.08,76.86,349.24,369.3,207.91,106.58,23.61,126.12,101.74,441.6035,470.2002,413.0068,333.8041,59.4899,456.59,457.88,456.59,457.88
2022-04-05,455.22,457.83,449.82,451.03,566606.4,453.393,323816,179.24,13.22,33.77,163.36,80.49,148.8,6.8,90.19,101.2,90.9,81.5,44.98,101.61,22.85,32.13,74.8,346.34,361.1,202.99,105.31,23.34,125.69,101.03,443.3425,469.7032,416.9818,333.9201,54.4133,450.01,451.14,450.01,451.14
2022-04-06,446.89,448.93,443.47,446.52,776056.93,446.02,441181,179.66,13.64,35.98,164.81,80.57,146.49,6.53,90.9,101.18,92.83,80.86,44.81,100.79,22.56,30.21,73.05,344.75,353.26,200.11,104.94,23.55,125.695,101.04,444.298,469.6452,418.9508,334.0725,50.7666,444.89,447.11,444.89,447.11
2022-04-07,445.61,450.69,443.53,448.77,589766.86,447.0145,319440,180.34,13.13,35.74,167.1,80.85,150.91,6.52,91.44,104.35,93.98,80.73,44.9,100.57,22.4,30.38,73.11,345.97,354.1,199.46,104.68,23.69,125.675,100.77,445.4625,469.3421,421.5829,334.1904,52.4777,448.06,450.01,448.06,450.01
2022-04-08,447.97,450.63,445.94,447.57,512453.13,448.27,273072,181.47,13.1,37.2,169.93,80.28,150.76,6.5858,92.44,106.02,95.25,80.24,44.79,99.98,22.62,29.82,74.11,347.37,349.15,197.87,104.15,23.8,125.295,100.835,446.8375,467.6847,425.9903,334.2915,51.4507,447.11,448.06,447.11,448.06
2022-04-11,444.11,445.0,439.39,439.92,597612.74,441.977,333828,182.37,14.16,39.84,165.56,79.74,152.8,7.09,93.82,107.76,94.57,79.69,44.58,99.27,22.09,27.78,72.3,343.2,340.89,196.54,103.65,24.13,125.195,100.86,447.9835,464.1349,431.8321,334.4012,45.3565,436.12,441.11,436.12,441.11
2022-04-12,443.08,445.75,436.65,438.29,644388.74,440.9465,359211,183.77,14.4,40.39,169.01,80.49,157.24,7.0,93.44,108.86,95.07,80.3,44.66,99.98,22.03,27.38,75.98,342.22,339.45,197.16,104.15,24.47,124.985,100.35,448.5895,462.1182,435.0608,334.5175,44.1563,436.12,441.11,436.12,441.11
2022-04-13,438.03,444.11,437.84,443.31,494129.62,441.4785,295978,184.65,12.94,37.96,171.67,81.94,163.23,6.8399,94.49,109.75,95.55,80.78,44.85,100.58,22.07,29.19,78.42,345.76,346.35,200.91,104.38,24.77,126.015,100.9,448.974,461.3984,436.5496,334.6108,48.6617,443.22,443.47,443.22,443.47
2022-04-14,443.51,444.74,437.68,437.79,574793.82,440.4365,325395,184.04,13.34,40.54,171.59,81.87,165.32,6.8586,95.45,112.0,96.91,80.24,44.77,99.92,22.09,28.5,79.57,344.29,338.43,198.96,103.44,24.66,125.68,100.29,448.81,461.7243,435.8957,334.7136,44.4181,436.12,441.11,436.12,441.11
2022-04-18,436.81,439.75,435.61,437.97,449649.08,437.7655,258614,184.61,13.12,40.38,173.89,82.4,170.33,6.6,95.08,114.5,96.46,80.11,44.71,99.8,21.99,29.5,80.41,344.1,338.69,197.62,103.14,24.88,125.035,99.91,448.4825,462.127,434.838,334.794,44.5878,436.12,441.11,436.12,441.11
2022-04-19,437.86,445.8,437.68,445.04,555830.68,443.2895,309606,181.82,12.13,37.77,171.83,80.7,171.83,6.8,97.48,113.34,95.93,80.04,44.8,99.73,22.01,30.18,76.86,349.12,346.26,201.56,102.46,24.23,124.97,99.97,448.515,462.1234,434.9066,334.9001,50.9255,444.89,447.11,444.89,447.11
2022-04-20,446.91,447.57,443.48,444.71,507555.55,445.653,302566,182.71,11.7,39.44,172.53,78.58,169.25,6.0,98.4,113.12,98.22,80.29,44.75,99.98,21.94,30.07,77.24,351.53,341.21,202.33,103.26,24.29,125.52,100.58,448.271,461.9682,434.5738,334.9964,50.6344,443.47,444.89,443.47,444.89
2022-04-21,448.54,450.01,437.1,438.06,666777.96,442.817,388251,182.06,13.02,41.8,164.58,74.81,175.59,5.73,97.79,107.91,96.05,79.74,44.77,99.35,21.67,29.34,78.12,347.71,334.15,197.8,102.69,23.77,125.2,100.41,447.984,462.2717,433.6963,335.1151,45.0462,436.12,441.11,436.12,441.11
2022-04-22,436.9,437.23,425.44,426.04,874516.15,430.004,472382,180.29,15.39,45.14,160.95,72.67,161.05,5.7,94.92,103.81,92.18,79.26,44.73,98.79,21.67,28.04,76.31,338.27,325.4,192.68,102.74,23.25,123.315,100.01,446.7615,463.885,429.638,335.2522,37.0804,425.46,428.86,425.46,428.86
2022-04-25,423.66,428.69,418.84,428.51,857773.69,423.5745,463039,177.05,14.85,43.38,157.49,70.84,158.56,5.7,94.51,99.58,90.96,79.93,44.76,99.44,21.39,28.62,74.65,340.56,329.58,193.85,103.4,22.77,122.4,99.29,445.5525,464.1794,426.9256,335.39,39.4499,425.46,428.86,425.46,428.86
2022-04-26,425.82,426.04,416.07,416.1,748396.47,420.3115,405941,177.32,17.23,48.2,156.53,68.74,157.03,5.74,92.58,98.94,90.64,79.46,44.57,98.87,21.12,26.9,76.46,332.45,317.14,187.74,104.09,22.59,120.965,98.65,443.562,465.5426,421.5814,335.4938,32.772,415.79,417.91,415.79,417.91
2022-04-27,417.24,422.92,415.01,417.27,858721.8,419.161,507579,175.98,17.75,48.46,156.24,71.9,158.99,5.6,93.62,101.09,93.92,79.07,44.56,98.41,21.36,26.86,76.37,333.03,316.76,186.96,103.51,22.41,120.575,97.85,441.348,464.523,418.173,335.6144,33.9079,415.79,417.91,415.79,417.91
2022-04-28,422.29,429.64,417.6,427.81,765605.96,424.448,415543,176.93,16.36,43.35,161.79,71.51,160.65,5.75,95.69,101.3,92.51,79.51,44.64,98.89,21.53,27.83,78.08,339.29,328.01,190.45,103.36,22.35,119.81,97.39,439.8035,462.2529,417.3541,335.7355,43.216,425.46,428.86,425.46,428.86
2022-04-29,423.59,425.87,411.21,412.0,963398.9,417.104,544824,176.91,18.27,49.03,156.67,71.12,154.78,5.72,93.16,98.25,89.56,78.53,44.47,97.61,21.37,26.38,77.16,329.69,313.25,184.95,102.81,21.93,120.925,97.75,437.8215,462.6176,413.0254,335.8612,35.2064,410.64,414.7,410.64,414.7
2022-05-02,412.07,415.92,405.02,414.48,1065781.2,410.8395,602714,173.63,17.84,46.64,159.75,70.95,149.99,5.7,92.9,99.21,89.31,78.23,44.08,97.13,21.32,26.17,78.38,330.74,318.48,186.89,101.92,21.79,120.035,97.32,435.8995,461.6569,410.1421,336.0044,37.1735,410.64,414.7,410.64,414.7
2022-05-03,415.01,418.93,413.36,416.38,765401.43,416.163,432228,174.09,16.31,46.53,162.49,71.12,152.16,6.0689,90.1,105.62,89.76,78.64,44.14,97.67,21.67,25.7,76.69,331.25,318.82,188.49,102.04,21.72,120.07,97.515,433.8785,459.0964,408.6606,336.1094,38.7087,415.79,417.91,415.79,417.91
2022-05-04,417.07,429.66,413.7,429.06,1049052.12,421.017,611231,175.8,14.06,41.79,167.59,71.81,154.53,5.8,92.23,107.31,91.15,79.44,44.2,98.68,21.79,27.76,80.22,340.59,329.6,193.52,102.7,22.18,121.28,98.3,432.78,456.7992,408.7608,336.2755,47.8646,428.86,429.66,428.86,429.66
2022-05-05,424.52,425.0,409.44,413.81,1308276.78,415.013,783553,175.13,17.76,47.95,166.26,68.97,140.82,5.7751,90.9,103.52,89.41,78.03,44.1,96.9,21.23,25.02,80.48,330.24,313.0,185.67,101.67,21.69,118.81,97.73,431.1445,455.6484,406.6406,336.448,40.105,410.64,414.7,410.64,414.7
2022-05-06,411.1,414.8,405.73,411.34,1049661.93,410.202,642334,175.42,17.38,49.81,170.69,68.07,136.55,5.5,90.82,103.79,89.73,77.59,43.86,96.37,20.91,25.02,82.13,329.07,309.25,182.58,101.09,21.54,118.63,97.69,429.273,453.8238,404.7222,336.5814,39.0022,410.64,414.7,410.64,414.7
2022-05-09,405.1,406.41,396.5,398.17,1072137.51,401.2995,624252,172.88,19.49,55.61,159.25,64.97,130.03,5.32,92.84,92.87,84.36,76.77,43.53,95.3,20.51,20.904,76.57,322.6,297.15,174.9,101.84,20.91,118.52,97.81,426.803,453.3522,400.2538,336.6932,33.6833,398.12,404.0,398.12,404.0
